Measured Depth m,Rate of Penetration m/h
674.7,25.180629484374183
674.75,25.80706203377189
674.8,26.098247633772576
674.85,25.845968776849435
674.9,25.682467031021805
674.95,25.660978279869813
675.0,25.783240150140262
675.05,26.01798311060538
675.1,26.359846790605314
675.15,26.787110500017217
675.2,27.22283074359935
675.25,27.760221067489415
675.3,28.407906974893404
675.35,29.09370853504048
675.4,29.835693606698364
675.45,30.607779869515163
675.5,31.36077729421384
675.55,32.171267510577636
675.6,33.02325453632907
675.65,33.91240267500666
675.7,34.90858577017908
675.75,35.77058129456483
675.8,36.468436023895535
675.85,37.132351386825334
675.9,37.746827866180006
675.95,38.287145548390406
676.0,38.79157361342134
676.05,39.17300587523944
676.1,39.46087663857894
676.15,39.66388531990126
676.2,39.71259726472884
676.25,39.75191544554387
676.3,39.78103389244555
676.35,39.79917019711143
676.4,39.80385281080477
676.45,39.80135081434908
676.5,39.79691458889452
676.55,39.79354516343998
676.6,39.79310277583054
676.65,39.79500194632235
676.7,39.801084269399276
676.75,39.81172964030838
676.8,39.82622195667202
676.85,39.84075367142612
676.9,39.8553490968763
676.95,39.869946914807336
677.0,39.880177013946096
677.05,39.88868866332408
677.1,39.893509087297154
677.15,39.89522296270699
677.2,39.895396296772915
677.25,39.89399263447783
677.3,39.891607949231926
677.35,39.88982390434781
677.4,39.88904168802128
677.45,39.889340012385325
677.5,39.890721225212744
677.55,39.89277782310749
677.6,39.89532151765294
677.65,39.8981346717513
677.7,39.90096882794178
677.75,39.90359112579241
677.8,39.90577769103832
677.85,39.90712827034866
677.9,39.90745913951378
677.95,39.90686786082525
678.0,39.9050031367626
678.05,39.90230796585352
678.1,39.89922609918685
678.15,39.89612571168685
678.2,39.893515088008684
678.25,39.89132731107382
678.3,39.88995380607382
678.35,39.88984097145844
678.4,39.89045749873116
678.45,39.891956515124605
678.5,39.89395119267563
678.55,39.89634156358472
678.6,39.898793701949494
678.65,39.9011205875627
678.7,39.903067109535435
678.75,39.90443757091475
678.8,39.905079555914746
678.85,39.904888144711954
678.9,39.90397897368556
678.95,39.90189080060863
679.0,39.89944547333591
679.05,39.896412382031556
679.1,39.89395124783345
679.15,39.891866556992966
679.2,39.89036365915817
679.25,39.88994044260644
679.3,39.89045000568337
679.35,39.89208804685038
679.4,39.89386941829407
679.45,39.89607111381997
679.5,39.89852660109269
679.55,39.901248646495404
679.6,39.9035291513031
679.65,39.905259584030375
679.7,39.906289841541614
679.75,39.906451853729706
679.8,39.90563749065278
679.85,39.92379512978669
679.9,39.96673544510609
679.95,40.04199218932372
680.0,40.17528229879738
680.05,40.3719390878568
680.1,40.66722828692834
680.15,41.02286842725624
680.2,41.42006127833994
680.25,41.868053362703655
680.3,42.35160840270366
680.35,42.81544510155424
680.4,43.254756494657684
680.45,43.66322377243551
680.5,44.01464669312579
680.55,44.303929645968
680.6,44.49503033502355
680.65,44.625200754695655
680.7,44.71321927846146
680.75,44.74989232920765
680.8,44.75094896920764
680.85,44.751460910056124
680.9,44.751849092125084
680.95,44.75138340439706
681.0,44.75056069423313
681.05,44.7484270140226
681.1,44.74553638358782
681.15,44.74292249267873
681.2,44.74032488790419
681.25,44.7390344162624
681.3,44.73853430163554
681.35,44.73923779782409
681.4,44.73999217782409
681.45,44.7402796260257
681.5,44.7400080769348
681.55,44.74007349864532
681.6,44.74058070489532
681.65,44.7414634881121
681.7,44.74264239845694
681.75,44.74278287389791
681.8,44.74177748882328
681.85,44.739852873676796
681.9,44.73772264494952
681.95,44.73564734003149
682.0,44.735213494836685
682.05,44.73593671447954
682.1,44.72949225822959
682.15,44.69610057903667
682.2,44.64647992731254
682.25,44.56547563276709
682.3,44.48263655562648
682.35,44.3984179372447
682.4,44.31168626597197
682.45,44.256882226627695
682.5,44.21677490091344
682.55,44.19731124377111
682.6,44.2019091322326
682.65,44.23533519911784
682.7,44.28706737911782
682.75,44.37059504820873
682.8,44.45635980832357
682.85,44.54348425839055
682.9,44.633027195890556
682.95,44.690422035234825
683.0,44.7313871552348
683.05,44.74568545971188
683.1,44.73996494811602
683.15,44.72882589357056
683.2,44.70440891520991
683.25,44.66831968172338
683.3,44.62289731998909
683.35,44.57921738641333
683.4,44.53920783558
683.45,44.50285430454551
683.5,44.47994265787885
683.55,44.469762900942214
683.6,44.47119159407653
683.65,44.48326757731764
683.7,44.50739443123385
683.75,44.54351574332178
683.8,44.58767397938333
683.85,44.62987550365
683.9,44.668280574583335
683.95,44.70282107113507
684.0,44.72377183780173
684.05,44.73661541026075
684.1,44.74144649026076
684.15,44.73986720693824
684.2,44.73851141138268
684.25,44.73583174506969
684.3,44.73053078478313
684.35,44.72183972061596
684.4,44.645427218571605
684.45,44.50965272385087
684.5,44.33463188845262
684.55,43.99568666845262
684.6,43.52396324152953
684.65,42.93824599850926
684.7,42.15616983850935
684.75,41.30447512774217
684.8,40.390447733285995
684.85,39.33669377985326
684.9,38.309400052869016
684.95,37.32289243921538
685.0,36.34011450889932
685.05,35.5024311448993
685.1,34.77554579964846
685.15,34.131811337295616
685.2,33.67611565229553
685.25,33.28522986862217
685.3,32.96688481465376
685.35,32.84384588943623
685.4,32.78746199129962
685.45,32.80758423415658
685.5,32.955493356392665
685.55,33.17619951451039
685.6,33.479915486684305
685.65,33.86661734494514
685.7,34.289392676098984
685.75,34.75098272916024
685.8,35.20621352360472
685.85,35.60838138664824
685.9,35.98502501056128
685.95,36.30474088447449
686.0,36.5328701607396
686.05,36.7078949866219
686.1,36.82262108458109
686.15,36.88539263390645
686.2,36.92070965918117
686.25,36.92113168995037
686.3,36.92058429929996
686.35,36.920306225864124
686.4,36.921526763823984
686.45,36.92288396922129
686.5,36.9248389364344
686.55,36.981827602641246
686.6,37.07567964238696
686.65,37.20523950004666
686.7,37.40333772861808
686.75,37.62946799603071
686.8,37.8902418763207
686.85,38.12989290774444
686.9,38.29537418686541
686.95,38.39527262573699
687.0,38.38920202573695
687.05,38.306793039530106
687.1,38.164391943685715
687.15,37.93918250960257
687.2,37.623963280190814
687.25,37.26089956805545
687.3,36.85048200684723
687.35,36.477334151033226
687.4,36.19163271806612
687.45,36.037726186840814
687.5,36.08695940789364
687.55,36.24979569768955
687.6,36.521770703101765
687.65,36.85667191095542
687.7,37.22740284036718
687.75,37.643745565859156
687.8,38.07910504255599
687.85,38.50755534011697
687.9,38.92413644165543
687.95,39.27400997651698
688.0,39.52596246038223
688.05,39.68578355198167
688.1,39.75939631782371
688.15,39.81731894860321
688.2,39.86050858308597
688.25,39.87955994740956
688.3,39.89328007712986
688.35,39.89818610684161
688.4,39.90003353350827
688.45,39.90113676414911
688.5,39.90063164104925
688.55,39.892490452381175
688.6,39.87857458352872
688.65,39.854332841558886
688.7,39.829323476041644
688.75,39.8043141105244
688.8,39.779265092342584
688.85,39.76922466703063
688.9,39.764990965581354
688.95,39.76556786964407
689.0,39.76820475721365
689.05,39.77804568862432
689.1,39.79312817293344
689.15,39.81640264143389
689.2,39.83869303913504
689.25,39.8598356487902
689.3,39.88008990761373
689.35,39.88564519026834
689.4,39.88579709443871
689.45,39.883746830224666
689.5,39.8821873373075
689.55,39.881236460228386
689.6,39.87948023165696
689.65,39.878544229875885
689.7,39.878370663209225
689.75,39.87641994320922
689.8,39.8718324043857
689.85,39.861553610539545
689.9,39.83725006115177
689.95,39.79902696884408
690.0,39.75089162094492
690.05,39.70368539027953
690.1,39.66021646527953
690.15,39.62160504532868
690.2,39.59596593498384
690.25,39.58133159360454
690.3,39.57923873129683
690.35,39.592857222880546
690.4,39.62098676517564
690.45,39.66107847552047
690.5,39.710163716336794
690.55,39.75765612130259
690.6,39.80195362882686
690.65,39.84201423423225
690.7,39.869647244577095
690.75,39.889463185956394
690.8,39.9005171682641
690.85,39.90164219476362
690.9,39.902429966314685
690.95,39.890278255969825
691.0,39.85099353998011
691.05,39.79618675163057
691.1,39.69489227910634
691.15,39.57387293812273
691.2,39.43644390546966
691.25,39.272339585469716
691.3,39.1351306176009
691.35,39.022510515305825
691.4,38.962838881459604
691.45,38.94614877236871
691.5,38.97369384222652
691.55,39.03052934255015
691.6,39.13350567618648
691.65,39.25598905651435
691.7,39.394530609167425
691.75,39.5585107513896
691.8,39.6937994792584
691.85,39.803791472701015
691.9,39.86135710906471
691.95,39.88893923782778
692.0,39.899610208689595
692.05,39.89667753052867
692.1,39.89407512137506
692.15,39.891950682030796
692.2,39.88983509293989
692.25,39.888685106783235
692.3,39.88914230678324
692.35,39.48829305345075
692.4,38.545635685939445
692.45,37.121203186268566
692.5,35.50482501510179
692.55,33.91428711157775
692.6,32.34572420236972
692.65,31.578610027824766
692.7,31.31874841270523
692.75,31.454395260850106
692.8,31.59679547623464
692.85,32.09547771418261
692.9,33.09629201188761
692.95,34.52122620617208
693.0,36.13728538322121
693.05,37.72670551157283
693.1,39.29425202266174
693.15,40.06027274802637
693.2,40.31966423223681
693.25,40.18457684457809
693.3,40.04338006367631
693.35,39.94839604299527
693.4,39.89317627643793
693.45,39.89529536215222
693.5,39.89775916215221
693.55,39.90181710522914
693.6,39.9064306688655
693.65,39.91160807518868
693.7,39.91561609151522
693.75,39.91756107859985
693.8,39.91791605702032
693.85,39.915422693085894
693.9,39.91108142953449
693.95,39.90588558654383
694.0,39.899246247413394
694.05,39.89325705766981
694.1,39.88812976111809
694.15,39.88386800397522
694.2,39.88111247040732
694.25,39.88018698677096
694.3,39.90885094529628
694.35,39.98958615908932
694.4,40.109011907886654
694.45,40.31076311087741
694.5,40.589501263801075
694.55,40.93847989253678
694.6,41.377040046231365
694.65,41.828156020517085
694.7,42.28834903230391
694.75,42.769085134122086
694.8,43.22197947126497
694.85,43.62571079461479
694.9,43.99315373794029
694.95,44.28212479105495
695.0,44.49744086476172
695.05,44.642284802692664
695.1,44.69413510918618
695.15,44.73092773490045
695.2,44.75655264035501
695.25,44.797840513536876
695.3,44.86484970496543
695.35,44.96633245477908
695.4,45.11110707448353
695.45,45.27925998011881
695.5,45.46993222386884
695.55,45.71184704304694
695.6,45.980310128590865
695.65,46.290065950813045
695.7,46.6341778936702
695.75,46.956461950249114
695.8,47.28438865024926
695.85,47.59591007374052
695.9,47.862499989643744
695.95,48.1020624708937
696.0,48.31615033964367
696.05,48.47680083595854
696.1,48.612164057200786
696.15,48.70687783497861
696.2,48.76870869212145
696.25,48.81563586054249
696.3,48.830522214388516
696.35,48.82674319709144
696.4,48.823322551430856
696.45,48.821566963195565
696.5,48.82194038110601
696.55,48.824047865613046
696.6,48.82830636240363
696.65,48.83355791650199
696.7,48.83957961202437
696.75,48.84549599773867
696.8,48.85126528674965
696.85,48.85691215180792
696.9,48.862422658289404
696.95,48.86731826947552
697.0,48.871568067958506
697.05,48.87477496563292
697.1,48.875504395680096
697.15,48.87472324158173
697.2,48.87104241005934
697.25,48.86634046184505
697.3,48.861196281487906
697.35,48.85568372327895
697.4,48.850354980246166
697.45,48.84451004684759
697.5,48.83807205731981
697.55,48.831678028302115
697.6,48.82627666382872
697.65,48.822060263828725
697.7,48.820960767101454
697.75,48.82147260596509
697.8,48.82412214346508
697.85,48.82924931489366
697.9,48.83536512947816
697.95,48.84226421492592
698.0,48.848656817568454
698.05,48.85448327428486
698.1,48.859240202692014
698.15,48.862352650453204
698.2,48.863259873344404
698.25,48.86153534870491
698.3,48.858475086635956
698.35,48.85367353487952
698.4,48.84813386185721
698.45,48.84328033069282
698.5,48.83987542447229
698.55,48.83802791649047
698.6,48.837768132439294
698.65,48.83893880706616
698.7,48.84163062287238
698.75,48.84563579249656
698.8,48.849210904003726
698.85,48.851780884331596
698.9,48.854854129767695
698.95,48.857675817079624
699.0,48.861218827125285
699.05,48.86405920973398
699.1,48.86621603259112
699.15,48.86807971020306
699.2,48.866933298262765
699.25,48.86502813213832
699.3,48.86187319911803
699.35,48.8598820056754
699.4,48.8576790326003
699.45,48.85473973980892
699.5,48.850520420268694
699.55,48.84526220387526
699.6,48.83930067446349
699.65,48.83296000507573
699.7,48.829417578259
699.75,48.82756498493988
699.8,48.82736026852197
699.85,48.826913061964596
699.9,48.82604876607418
699.95,48.82643562921056
700.0,48.827601388551784
700.05,48.83023939441891
700.1,48.834213894322474
700.15,48.83889408609829
700.2,48.84378612485532
700.25,48.84918924050159
700.3,48.854917148698306
700.35,48.86100606032621
700.4,48.86785465291881
700.45,48.8737398500564
700.5,48.87919338461438
700.55,48.88281798371212
700.6,48.88486597322033
700.65,48.88568069948091
700.7,48.8853539984288
700.75,48.88374978362287
700.8,48.88096827542615
700.85,48.87685665610594
700.9,48.87122226679203
700.95,48.86426854193239
701.0,48.85590803424007
701.05,48.84850284566865
701.1,48.84204108566865
701.15,48.83654248146445
701.2,48.83213176832724
701.25,48.82853674164771
701.3,48.82589059239398
701.35,48.824137729937036
701.4,48.82307860034256
701.45,48.82253062657207
701.5,48.82273581872893
701.55,48.82286471425132
701.6,48.822870690721906
701.65,48.824792947916805
701.7,48.82796447416877
701.75,48.832845438103206
701.8,48.83787918735693
701.85,48.84306627129929
701.9,48.84838840106335
701.95,48.85168433539171
702.0,48.85409499528964
702.05,48.85564249976726
702.1,48.85682250791205
702.15,48.85688886912985
702.2,48.85663613174222
702.25,48.85592493174222
702.3,48.85545664810586
702.35,48.855395759767305
702.4,48.85425010298569
702.45,48.85435438199067
702.5,48.85448523338415
702.55,48.85444512812099
702.6,48.85449438561087
702.65,48.85318883750783
702.7,48.85069962407579
702.75,48.847938281218646
702.8,48.84566336485501
702.85,48.84573061847023
702.9,48.84673162037499
702.95,48.848573967041645
703.0,48.84995283935095
703.05,48.85085821018788
703.1,48.85070203015158
703.15,48.850358554871164
703.2,48.85006895871068
703.25,48.84871341960061
703.3,48.84635413435471
703.35,48.84100882671352
703.4,48.83561690151871
703.45,48.83069901977958
703.5,48.828620608201106
703.55,48.829361404165795
703.6,48.83305754209683
703.65,48.83784945262315
703.7,48.84292847429779
703.75,48.847324756265
703.8,48.8495316415109
703.85,48.85103156099142
703.9,48.84704085542302
703.95,48.8396389716827
704.0,48.827363518979
704.05,48.80165026560381
704.1,48.74674590395998
704.15,48.67138714848051
704.2,48.554719081679195
704.25,48.40647833167915
704.3,48.239273046433226
704.35,48.05205830552414
704.4,47.86652935668144
704.45,47.68170652932507
704.5,47.49597475859041
704.55,47.323104009686396
704.6,47.17854655064057
704.65,47.05486455612004
704.7,46.972154630194076
704.75,46.92164038019412
704.8,46.89224966544005
704.85,46.88107515955769
704.9,46.87267897059217
704.95,46.864687353427996
705.0,46.86138772573073
705.05,46.858194711247585
705.1,46.85549337296288
705.15,46.85369793415691
705.2,46.85288816699274
705.25,46.85325762153819
705.3,46.85423298153819
705.35,46.85798941742054
705.4,46.86302623742054
705.45,46.87041741845503
705.5,46.87765660885982
705.55,46.88435294186148
705.6,46.8886065579787
705.65,46.8901770253561
705.7,46.889589792520276
705.75,46.88573920113272
705.8,46.88047665424747
705.85,46.87409284309992
705.9,46.867016012330694
705.95,46.86072020629621
706.0,46.85560375149659
706.05,46.851541804021835
706.1,46.84926770097734
706.15,46.84836806550936
706.2,46.84924255122365
706.25,46.852418888065756
706.3,46.85660180126679
706.35,46.86248549159801
706.4,46.86997985661381
706.45,46.87713558967833
706.5,46.88281298547412
706.55,46.88591121832898
706.6,46.88727610504695
706.65,46.886730661943496
706.7,46.88526562622921
706.75,46.883311475579866
706.8,46.8816025800333
706.85,46.87990052084963
706.9,46.877635136603054
706.95,46.87511807853854
707.0,46.8727248340941
707.05,46.8716339709362
707.1,46.87119842875002
707.15,46.87182464313358
707.2,46.87234044456215
707.25,46.87257716444227
707.3,46.87133676654975
707.35,46.86862261997441
707.4,46.86425320545828
707.45,46.86021460545828
707.5,46.85682677097552
707.55,46.854489970975514
707.6,46.85492183096606
707.65,46.857008654082506
707.7,46.86183057506773
707.75,46.86713728859557
707.8,46.87338617571886
707.85,46.88025322229421
707.9,46.886448218317184
707.95,46.890709503248694
708.0,46.89296019926991
708.05,46.894569118672905
708.1,46.894258462909356
708.15,46.893046142076024
708.2,46.90159893517946
708.25,46.921431931872895
708.3,46.95868264823649
708.35,47.02047819450514
708.4,47.09701436150573
708.45,47.19110757861503
708.5,47.2934199957651
708.55,47.39746901069047
708.6,47.503266585445274
708.65,47.61061018904887
708.7,47.707702160240494
708.75,47.795315820028954
708.8,47.86508461699869
708.85,47.90878953648347
708.9,47.93859080161239
708.95,47.94994951449695
709.0,47.95353899998753
709.05,47.95396547945227
709.1,47.95351920511902
709.15,47.952174703269804
709.2,47.94981164024516
709.25,47.945972028873506
709.3,47.94248216603197
709.35,47.940471460278545
709.4,47.938455561507055
709.45,47.93728559315703
709.5,47.93600397316396
709.55,47.93605426316833
709.6,47.93564900166179
709.65,47.935049124149835
709.7,47.93508582046563
709.75,47.93543700028908
709.8,47.93665812210497
709.85,47.93907739739909
709.9,47.94132620417601
709.95,47.94360315760066
710.0,47.945784013414624
710.05,47.94817143420732
710.1,47.950356704199876
710.15,47.952645013290784
710.2,47.95379420817628
710.25,47.95460193712519
710.3,47.95526791039127
710.35,47.95400687509715
710.4,47.9531701240033
710.45,47.95191311935214
710.5,47.95208750741184
710.55,47.95196803356795
710.6,47.951534141803236
710.65,47.94928186967209
710.7,47.946355278557085
710.75,47.94322403576202
710.8,47.939882856342095
710.85,47.93799842617817
710.9,47.937482182553296
710.95,47.93934878720446
711.0,47.94159748955572
711.05,47.94491855309516
711.1,47.948380092554615
711.15,47.95290532144252
711.2,47.958031316902805
711.25,47.961695628939005
711.3,47.964258736815
711.35,47.96552295205356
711.4,47.96498045545836
711.45,47.962926088294175
711.5,47.959385397883224
711.55,47.95462801087023
711.6,47.95004782037629
711.65,47.94589200720928
711.7,47.940753177704536
711.75,47.93652609373999
711.8,47.93219074971014
711.85,47.928048654187755
711.9,47.92522223824345
711.95,47.923035153352835
712.0,47.92310904426192
712.05,47.92474856773547
712.1,47.92791822780221
712.15,47.93217054135532
712.2,47.93754667435657
712.25,47.943721816075126
712.3,47.94935722360937
712.35,47.95467033131741
712.4,47.95880552210626
712.45,47.96125881416105
712.5,47.962495563251956
712.55,47.962430043540174
712.6,47.961452868354066
712.65,47.95974482721121
712.7,47.95827957048394
712.75,47.95609320096521
712.8,47.95379154343097
712.85,47.95075056924762
712.9,47.94768098550378
712.95,47.94578089033136
713.0,47.94327607122689
713.05,47.93995391332673
713.1,47.936024952923205
713.15,47.93168220249698
713.2,47.928044260915584
713.25,47.9263832421404
713.3,47.9273484421404
713.35,47.931785952396815
713.4,47.937752230968236
713.45,47.94444403614065
713.5,47.95131511524512
713.55,47.95823268693839
713.6,47.96436670993412
713.65,47.97305509756233
713.7,48.00362690885801
713.75,48.046979375460865
713.8,48.128723832603725
713.85,48.2405490648878
713.9,48.36334270496044
713.95,48.500614501246055
714.0,48.66675839588892
714.05,48.84383816356133
714.1,49.02243681378981
714.15,49.13407452178183
714.2,49.20211857636604
714.25,49.18983460108726
714.3,48.8493549977905
714.35,48.2517813750301
714.4,47.305300532956664
714.45,46.10105495401815
714.5,44.71063831651791
714.55,43.124780263477604
714.6,41.495354566153836
714.65,39.92427373050727
714.7,38.368026671960585
714.75,36.85466553087544
714.8,35.614114877029344
714.85,34.59229845548382
714.9,33.9318409129392
714.95,33.535180601406104
715.0,33.32692418712064
715.05,33.642529080602216
715.1,34.1336363465531
715.15,34.76343153865257
715.2,35.48990218103871
715.25,36.27288567084197
715.3,37.11342882084206
715.35,37.7584092390657
715.4,38.20339944130345
715.45,38.45207261406097
715.5,38.53058243642109
715.55,38.20071592347984
715.6,37.683098587009525
715.65,36.91219388977075
715.7,36.025601161632814
715.75,35.07618511240197
715.8,34.007849682401876
715.85,33.061301681048676
715.9,32.23902947714012
715.95,31.506115111582353
716.0,30.882368143625293
716.05,30.27346616308477
716.1,29.685373757284395
716.15,29.22259800960353
716.2,28.788733961429596
716.25,28.478121008609197
716.3,28.318241647304877
716.35,28.28002532434034
716.4,28.40149198978735
716.45,28.632119935469273
716.5,28.91850397350322
716.55,29.22982853264843
716.6,29.522426183625278
716.65,29.753866578590305
716.7,29.926565964097534
716.75,30.017532280890713
716.8,30.053509618411276
716.85,30.11405437616702
716.9,30.288495817462625
716.95,30.607890726008094
717.0,31.10243769071436
717.05,31.856347658316327
717.1,32.81257231431605
717.15,34.078399573896384
717.2,35.29715187729778
717.25,36.430338005791775
717.3,37.4161782345753
717.35,38.208492020785954
717.4,38.6662794674025
717.45,38.78351989561571
717.5,38.63133677253836
717.55,38.206630129188845
717.6,37.57738845860081
717.65,36.7498125858736
717.7,36.05052713737414
717.75,35.44654298463591
717.8,35.10034815106492
717.85,34.97123461188109
717.9,35.03288002767945
717.95,35.34080808878245
718.0,35.75511921185943
718.05,36.26899386900211
718.1,36.8093834088211
718.15,37.24525387427563
718.2,37.58849263149487
718.25,37.818422721652105
718.3,37.89249531537183
718.35,37.8362690287052
718.4,37.72552508303664
718.45,37.59163089466102
718.5,37.46793727397138
718.55,37.454825566508774
718.6,37.62828330854548
718.65,38.00296450403825
718.7,38.6807150131292
718.75,39.45484598147318
718.8,40.2602316963247
718.85,41.03318611156287
718.9,41.73977070065375
718.95,42.34230765338121
719.0,42.82536047407077
719.05,43.12391387808525
719.1,43.2475177688586
719.15,43.15336456964496
719.2,42.73586137392317
719.25,42.2344717172318
719.3,41.60858836338563
719.35,41.0532683656338
719.4,40.53838080927018
719.45,39.9916132209698
719.5,39.44958917391098
719.55,38.854317728170116
719.6,38.13962587612936
719.65,37.40309834735034
719.7,36.672071162945336
719.75,35.944741586400696
719.8,35.34697147358021
719.85,34.76498977990337
719.9,34.18707125897313
719.95,33.68660189174892
720.0,33.245660006500074
720.05,32.85309126536661
720.1,32.5487869541421
720.15,32.28415431209656
720.2,32.05874527229329
720.25,31.920604041145747
720.3,31.787376807812404
720.35,31.65909102937933
720.4,31.470683422309584
720.45,31.240271816155747
720.5,30.950088148463443
720.55,30.598184677810416
720.6,30.25528351464468
720.65,29.8948426561466
720.7,29.54143916207179
720.75,29.146247285601152
720.8,28.70316756893454
720.85,28.11258291022487
720.9,27.52199168965339
720.95,26.943649320422583
721.0,26.41909210630493
721.05,25.970147560613896
721.1,25.549865602146944
721.15,25.221284355190473
721.2,24.94817237803016
721.25,24.716099269993755
721.3,24.520389157248587
721.35,24.45411717058183
721.4,24.446496848042184
721.45,24.454888733447625
721.5,24.45380400403584
721.55,24.441724806087144
721.6,24.433583083489733
721.65,24.39861634511136
721.7,24.34187351264019
721.75,24.179097217315242
721.8,23.917238837636273
721.85,23.433923404303005
721.9,22.98741298600236
721.95,22.643008529562415
722.0,22.408009373091915
722.05,22.598691211040908
722.1,23.09700583559653
722.15,23.83951102286509
722.2,24.911505091956002
722.25,26.001868793527073
722.3,27.1086676359511
722.35,28.476284915951
722.4,29.87255354536286
722.45,31.253896094044524
722.5,32.75942847975908
722.55,33.9831000892827
722.6,35.03255967362982
722.65,36.110433295084356
722.7,36.944347952227076
722.75,37.92728251620231
722.8,39.10023250286907
722.85,40.220877921229764
722.9,41.2694879818854
722.95,42.262860626307244
723.0,43.05779003714436
723.05,43.73947693803713
723.1,44.32024806316036
723.15,44.66547785626396
723.2,44.95820449477345
723.25,45.20795180905909
723.3,45.33257436905905
723.35,45.4605973956984
723.4,45.58608000055991
723.45,45.70092215918059
723.5,45.8029771760617
723.55,45.89307653231168
723.6,45.95685230374026
723.65,45.98417920029193
723.7,45.97912570463973
723.75,45.948959235889774
723.8,45.93782433770793
723.85,45.93907285976673
723.9,45.96173236697676
723.95,45.98820585537802
724.0,46.024152541945185
724.05,46.046125851036095
724.1,46.04916461467249
724.15,46.0291663480058
724.2,46.0125039480058
724.25,45.99643742003449
724.3,45.98112500542943
724.35,46.03150326284819
724.4,46.08963714235972
724.45,46.16443783326881
724.5,46.29005792054154
724.55,46.436673769345376
724.6,46.6100803390423
724.65,46.868032812605634
724.7,47.1893012489693
724.75,47.56756869013549
724.8,48.15100752292237
724.85,48.814695580797704
724.9,49.53194307326491
724.95,50.25960618095722
725.0,50.930461961919775
725.05,51.59733318990739
725.1,52.25993569105683
725.15,52.85942157183141
725.2,53.390863842317074
725.25,53.90956865757371
725.3,54.314512819598875
725.35,54.654519874967306
725.4,55.22348167382565
725.45,56.046251667123194
725.5,57.27345339119631
725.55,58.95180052531432
725.6,60.94305858351436
725.65,63.20689902267228
725.7,65.63859642671405
725.75,68.02020282245806
725.8,70.3048138604329
725.85,72.48669396998432
725.9,74.31665922641989
725.95,75.80265325043008
726.0,76.80428499145495
726.05,77.30069399453153
726.1,77.45178539415647
726.15,77.25067045048525
726.2,76.84242358590998
726.25,76.38544396494719
726.3,75.81722903161433
726.35,75.09322381738518
726.4,74.32495056955914
726.45,73.41195178554281
726.5,72.4791011145044
726.55,71.52705013561346
726.6,70.43647676783391
726.65,69.4937741658081
726.7,68.65837735722819
726.75,68.0203176492762
726.8,67.68190498260904
726.85,67.56746995616334
726.9,67.68876710398945
726.95,67.97467390586291
727.0,68.31620857447702
727.05,68.65771403392743
727.1,68.98131070070353
727.15,69.14776700652773
727.2,69.05916915926784
727.25,68.75384241306492
727.3,68.23532795463795
727.35,67.64517993545579
727.4,66.88702292927022
727.45,66.187688058578
727.5,65.56153741857813
727.55,64.90687476843001
727.6,64.38548113526534
727.65,63.869933391166114
727.7,63.402951790689954
727.75,62.9163282046477
727.8,62.29710046307466
727.85,61.708088213840696
727.9,61.202156492753545
727.95,60.73440094786129
728.0,60.37859057934027
728.05,60.135027025851954
728.1,59.95487486771236
728.15,59.67451237560141
728.2,59.20901128207199
728.25,58.56093847837424
728.3,57.79333523837399
728.35,56.80165681329591
728.4,55.54898936279062
728.45,53.99946126502611
728.5,52.219583327253304
728.55,50.32181408941541
728.6,48.26716478449743
728.65,46.34041860588235
728.7,44.68770284655475
728.75,43.24490873831984
728.8,42.001483911653
728.85,40.87637251854943
728.9,39.87746389632732
728.95,39.072064234260964
729.0,38.31538064964568
729.05,37.627778230340695
729.1,37.08552842505459
729.15,36.60016229138508
729.2,36.16694977924225
729.25,35.79672594036759
729.3,35.50635227642245
729.35,35.31710131698178
729.4,35.20611717152733
729.45,35.14196527261698
729.5,35.117478635882286
729.55,35.1302831945636
729.6,35.14455094476769
729.65,35.162540006306166
729.7,35.18748598130617
729.75,35.218234337827916
729.8,35.24778283170546
729.85,35.26731534543174
729.9,35.27855856353934
729.95,35.27706761674701
730.0,35.266594522869454
730.05,35.24841417305514
730.1,35.22343773995169
730.15,35.19624215533629
730.2,35.16257868866962
730.25,35.12286090405423
730.3,35.065442479919334
730.35,34.99624852563362
730.4,34.910116160672956
730.45,34.82279876764669
730.5,34.73991406657577
730.55,34.65877342596274
730.6,34.57844021498455
730.65,34.49481767306933
730.7,34.407170739735996
730.75,34.304028764351365
730.8,34.203313630935206
730.85,34.10578495558637
730.9,34.02049433300035
730.95,33.94468848513854
731.0,33.86447917769128
731.05,33.79561275495224
731.1,33.74275000584237
731.15,33.7013189110964
731.2,33.682365892914575
731.25,33.6795623549554
731.3,33.693780549241154
731.35,33.717135317613256
731.4,33.74680526887051
731.45,33.776699988019445
731.5,33.831893967149895
731.55,33.89224660939007
731.6,33.94852747278564
731.65,34.002583054931776
731.7,34.04396596644692
731.75,34.089732449860655
731.8,34.14675036986068
731.85,34.21614907683741
731.9,34.294528789727515
731.95,34.37200443417195
732.0,34.42278963210296
732.05,34.452872213118624
732.1,34.465126417200274
732.15,34.469003506330715
732.2,34.46434974778001
732.25,34.4593995956588
732.3,34.44751606454765
732.35,34.43698712954764
732.4,34.430079153370826
732.45,34.427749269365954
732.5,34.43370359627009
732.55,34.44870059233449
732.6,34.47412682969712
732.65,34.500534107169656
732.7,34.52791481810132
732.75,34.54927635593078
732.8,34.5646041270419
732.85,34.57456828557132
732.9,34.59065973916106
